timestamp,machine_id,motor_type,location,rpm,voltage_v,current_a,power_kw,torque_nm,temperature_c,vibration_mm_s,noise_db,efficiency_pct,anomaly_type,severity
2026-01-13 08:24:00,MTR-03,Servo,Robotics Cell,1815.1,393.5,7.87,4.61,73.7,62.6,1.5,74.5,91.1,None,None
2026-01-13 08:24:00,MTR-04,Servo,Robotics Cell,1781.5,401.0,9.67,5.77,69.8,70.6,2.17,75.0,91.9,None,None
2026-01-13 08:24:00,MTR-05,Synchronous,Utility Room,1196.4,404.6,13.89,8.37,79.9,76.0,2.69,75.7,91.1,None,None
2026-01-13 08:24:00,MTR-06,Induction,Packaging Line,1501.5,391.3,11.77,6.86,77.3,69.5,3.02,77.1,91.6,None,None
2026-01-13 10:48:00,MTR-01,Induction,Assembly Line A,1451.3,401.2,12.43,7.43,69.7,71.0,4.42,83.4,85.3,Bearing Wear,Low
2026-01-13 10:48:00,MTR-02,Induction,Assembly Line A,1529.4,401.5,12.18,7.28,76.6,69.0,2.51,74.2,90.7,None,None
2026-01-13 10:48:00,MTR-03,Servo,Robotics Cell,1797.4,400.4,8.27,4.93,73.8,65.5,1.45,75.6,91.6,None,None
2026-01-13 10:48:00,MTR-04,Servo,Robotics Cell,1758.5,392.2,9.56,5.58,71.2,66.6,1.98,74.8,91.3,None,None
2026-01-13 10:48:00,MTR-05,Synchronous,Utility Room,1205.8,407.1,13.77,8.35,77.3,74.3,3.0,77.0,90.4,None,None
2026-01-13 10:48:00,MTR-06,Induction,Packaging Line,1480.6,401.2,13.0,7.77,83.5,72.1,2.61,76.1,90.9,None,None
2026-01-13 13:12:00,MTR-01,Induction,Assembly Line A,1479.8,399.9,13.12,7.81,79.5,73.5,4.17,80.8,85.3,Bearing Wear,Low
2026-01-13 13:12:00,MTR-02,Induction,Assembly Line A,1456.0,393.6,10.21,5.99,81.8,68.5,2.66,73.1,90.0,None,None
2026-01-13 13:12:00,MTR-03,Servo,Robotics Cell,1825.5,398.8,8.48,5.04,68.9,63.1,2.02,74.3,91.3,None,None
2026-01-13 13:12:00,MTR-04,Servo,Robotics Cell,1758.3,398.0,8.67,5.14,73.1,70.3,1.57,74.8,90.9,None,None
2026-01-13 13:12:00,MTR-05,Synchronous,Utility Room,1220.9,398.4,13.92,8.26,80.6,71.2,2.64,79.0,89.7,None,None
2026-01-13 13:12:00,MTR-06,Induction,Packaging Line,1517.3,400.5,12.16,7.26,78.5,72.3,2.6,74.9,91.6,None,None
2026-01-13 15:36:00,MTR-01,Induction,Assembly Line A,1506.8,395.9,11.27,6.65,77.6,68.6,2.11,77.2,91.7,None,None
2026-01-13 15:36:00,MTR-02,Induction,Assembly Line A,1499.0,402.9,11.86,7.12,73.3,67.7,2.44,73.1,92.7,None,None
2026-01-13 15:36:00,MTR-03,Servo,Robotics Cell,1835.6,396.3,8.8,5.2,75.1,61.1,1.63,76.3,90.0,None,None
2026-01-13 15:36:00,MTR-04,Servo,Robotics Cell,1746.0,399.5,9.69,5.77,69.0,69.0,1.8,74.3,91.9,None,None
2026-01-13 15:36:00,MTR-05,Synchronous,Utility Room,1210.8,403.8,13.52,8.13,84.9,73.4,2.9,77.7,89.6,None,None
2026-01-13 15:36:00,MTR-06,Induction,Packaging Line,1556.1,402.3,12.2,7.31,82.3,77.2,2.75,74.4,90.7,None,None
2026-01-13 18:00:00,MTR-01,Induction,Assembly Line A,1484.5,392.0,10.85,6.33,79.2,66.4,1.68,78.0,92.5,None,None
2026-01-13 18:00:00,MTR-02,Induction,Assembly Line A,1460.9,393.3,12.24,7.17,76.7,74.8,2.38,73.6,89.4,None,None
2026-01-13 18:00:00,MTR-03,Servo,Robotics Cell,1824.0,402.6,8.6,5.16,71.3,63.9,1.85,75.1,92.8,None,None
2026-01-13 18:00:00,MTR-04,Servo,Robotics Cell,1714.2,395.8,13.1,7.73,72.8,75.4,4.38,80.1,86.4,Electrical Overload,Low
2026-01-13 18:00:00,MTR-05,Synchronous,Utility Room,1190.3,394.1,12.8,7.51,79.9,72.4,2.97,79.3,90.8,None,None
2026-01-13 18:00:00,MTR-06,Induction,Packaging Line,1488.9,405.0,11.85,7.15,74.9,71.2,2.97,75.1,89.9,None,None
2026-01-13 20:24:00,MTR-01,Induction,Assembly Line A,1512.8,400.1,10.91,6.5,75.6,65.5,2.1,75.1,90.4,None,None
2026-01-13 20:24:00,MTR-02,Induction,Assembly Line A,1471.8,401.0,11.72,7.0,77.3,71.0,2.42,74.0,91.5,None,None
2026-01-13 20:24:00,MTR-03,Servo,Robotics Cell,1845.2,391.9,9.64,5.62,68.3,62.4,1.97,74.2,92.3,None,None
2026-01-13 20:24:00,MTR-04,Servo,Robotics Cell,1758.5,396.0,8.47,5.0,70.0,70.3,1.96,70.9,92.5,None,None
2026-01-13 20:24:00,MTR-05,Synchronous,Utility Room,1234.2,404.1,12.57,7.57,82.9,71.2,3.22,77.8,89.9,None,None
2026-01-13 20:24:00,MTR-06,Induction,Packaging Line,1517.3,396.9,11.36,6.72,75.4,71.0,2.98,74.9,90.4,None,None
2026-01-13 22:48:00,MTR-01,Induction,Assembly Line A,1525.3,404.0,10.81,6.5,75.4,67.9,2.01,74.6,90.5,None,None
2026-01-13 22:48:00,MTR-02,Induction,Assembly Line A,1512.1,393.6,10.71,6.28,80.0,69.1,2.24,77.4,91.2,None,None
2026-01-13 22:48:00,MTR-03,Servo,Robotics Cell,1812.9,407.1,8.44,5.12,70.6,65.2,1.06,74.0,91.8,None,None
2026-01-13 22:48:00,MTR-04,Servo,Robotics Cell,1805.9,399.4,9.01,5.36,72.8,66.3,1.69,74.9,91.5,None,None
2026-01-13 22:48:00,MTR-05,Synchronous,Utility Room,1236.5,402.4,12.58,7.54,78.2,71.5,2.96,77.5,90.5,None,None
2026-01-13 22:48:00,MTR-06,Induction,Packaging Line,1519.5,409.5,12.12,7.39,84.2,71.4,2.92,77.7,90.5,None,None
2026-01-14 01:12:00,MTR-01,Induction,Assembly Line A,1440.0,402.3,11.02,6.6,78.3,64.3,1.97,76.8,92.0,None,None
2026-01-14 01:12:00,MTR-02,Induction,Assembly Line A,1495.8,405.4,11.76,7.1,75.2,70.6,2.87,76.2,90.8,None,None
2026-01-14 01:12:00,MTR-03,Servo,Robotics Cell,1809.8,400.2,8.85,5.28,70.9,59.4,1.75,73.6,90.9,None,None
2026-01-14 01:12:00,MTR-04,Servo,Robotics Cell,1760.6,391.7,9.35,5.46,71.9,68.8,2.59,75.2,90.6,None,None
2026-01-14 01:12:00,MTR-05,Synchronous,Utility Room,1215.4,401.3,13.26,7.92,84.0,73.0,2.95,77.5,92.4,None,None
2026-01-14 01:12:00,MTR-06,Induction,Packaging Line,1516.6,402.5,12.19,7.31,80.9,74.3,2.55,77.8,91.0,None,None
2026-01-14 03:36:00,MTR-01,Induction,Assembly Line A,1451.3,395.1,10.99,6.47,72.6,68.2,2.32,77.0,91.2,None,None
2026-01-14 03:36:00,MTR-02,Induction,Assembly Line A,1524.6,399.8,12.22,7.28,83.3,67.0,2.49,75.9,90.5,None,None
2026-01-14 03:36:00,MTR-03,Servo,Robotics Cell,1849.1,399.4,8.68,5.16,72.1,65.1,1.58,73.0,91.1,None,None
2026-01-14 03:36:00,MTR-04,Servo,Robotics Cell,1772.2,400.1,8.41,5.01,74.1,65.6,2.17,77.7,91.3,None,None
2026-01-14 03:36:00,MTR-05,Synchronous,Utility Room,1185.3,387.1,13.79,7.95,82.2,74.0,2.96,74.6,89.8,None,None
2026-01-14 03:36:00,MTR-06,Induction,Packaging Line,1500.2,403.3,12.2,7.33,77.2,70.1,3.04,77.7,90.8,None,None
2026-01-14 06:00:00,MTR-01,Induction,Assembly Line A,1481.1,399.1,10.48,6.23,74.8,68.0,1.87,73.9,91.5,None,None
2026-01-14 06:00:00,MTR-02,Induction,Assembly Line A,1478.6,400.1,10.4,6.2,80.6,69.2,2.75,74.9,90.4,None,None
2026-01-14 06:00:00,MTR-03,Servo,Robotics Cell,1790.7,392.4,8.66,5.06,69.9,62.6,1.68,76.4,90.6,None,None
2026-01-14 06:00:00,MTR-04,Servo,Robotics Cell,1767.5,396.3,9.21,5.44,71.5,70.7,2.23,76.5,90.9,None,None
2026-01-14 06:00:00,MTR-05,Synchronous,Utility Room,1156.9,401.9,15.92,9.53,82.3,81.8,4.75,81.3,85.1,Electrical Overload,Low
2026-01-14 06:00:00,MTR-06,Induction,Packaging Line,1528.5,392.8,12.21,7.14,79.9,72.7,2.11,76.8,91.4,None,None
2026-01-14 08:24:00,MTR-01,Induction,Assembly Line A,1482.6,394.9,10.54,6.2,75.8,70.2,1.71,71.2,90.0,None,None
2026-01-14 08:24:00,MTR-02,Induction,Assembly Line A,1504.5,398.0,11.37,6.74,74.7,69.2,2.25,74.1,90.6,None,None
2026-01-14 08:24:00,MTR-03,Servo,Robotics Cell,1830.6,405.6,7.47,4.51,71.1,64.6,1.86,73.9,91.4,None,None
2026-01-14 08:24:00,MTR-04,Servo,Robotics Cell,1758.6,405.3,7.81,4.71,70.2,68.7,2.08,72.7,91.7,None,None
2026-01-14 08:24:00,MTR-05,Synchronous,Utility Room,1195.4,397.2,12.12,7.17,86.3,74.2,2.96,82.5,90.1,None,None
2026-01-14 08:24:00,MTR-06,Induction,Packaging Line,1500.8,395.3,11.01,6.48,80.4,73.6,2.88,78.5,90.4,None,None
2026-01-14 10:48:00,MTR-01,Induction,Assembly Line A,1471.7,405.5,9.33,5.63,73.9,68.4,2.39,73.0,91.0,None,None
2026-01-14 10:48:00,MTR-02,Induction,Assembly Line A,1496.1,401.1,12.44,7.43,79.2,69.4,2.57,76.6,90.8,None,None
2026-01-14 10:48:00,MTR-03,Servo,Robotics Cell,1836.3,402.5,7.66,4.59,69.8,65.4,1.89,74.5,90.5,None,None
2026-01-14 10:48:00,MTR-04,Servo,Robotics Cell,1811.8,404.5,9.42,5.67,70.1,69.3,2.06,78.8,91.8,None,None
2026-01-14 10:48:00,MTR-05,Synchronous,Utility Room,1171.2,401.0,13.62,8.14,81.0,72.2,3.31,78.7,91.1,None,None
2026-01-14 10:48:00,MTR-06,Induction,Packaging Line,1485.7,400.6,12.36,7.38,76.7,74.7,2.64,74.8,90.2,None,None
2026-01-14 13:12:00,MTR-01,Induction,Assembly Line A,1465.9,406.4,11.81,7.15,75.5,67.1,2.48,75.1,92.5,None,None
2026-01-14 13:12:00,MTR-02,Induction,Assembly Line A,1499.2,398.8,11.3,6.72,78.4,68.2,2.3,74.9,90.2,None,None
2026-01-14 13:12:00,MTR-03,Servo,Robotics Cell,1788.0,398.4,7.42,4.41,69.9,64.8,1.64,71.2,91.8,None,None
2026-01-14 13:12:00,MTR-04,Servo,Robotics Cell,1775.9,399.7,8.31,4.95,70.5,69.5,2.03,76.2,91.5,None,None
2026-01-14 13:12:00,MTR-05,Synchronous,Utility Room,1197.9,400.8,12.17,7.26,80.3,73.0,3.08,74.9,90.4,None,None
2026-01-14 13:12:00,MTR-06,Induction,Packaging Line,1531.2,405.0,11.87,7.16,76.7,71.7,2.87,75.5,90.7,None,None
2026-01-14 15:36:00,MTR-01,Induction,Assembly Line A,1485.2,414.3,11.27,6.95,78.0,66.4,2.24,74.3,91.0,None,None
2026-01-14 15:36:00,MTR-02,Induction,Assembly Line A,1464.6,401.3,10.93,6.53,79.8,70.2,2.33,77.1,90.5,None,None
2026-01-14 15:36:00,MTR-03,Servo,Robotics Cell,1809.0,396.4,7.78,4.59,69.0,62.8,1.6,74.5,91.4,None,None
2026-01-14 15:36:00,MTR-04,Servo,Robotics Cell,1746.1,398.1,8.81,5.22,70.2,70.8,2.03,77.7,92.5,None,None
2026-01-14 15:36:00,MTR-05,Synchronous,Utility Room,1206.2,404.7,13.14,7.92,78.4,69.3,3.27,76.0,90.4,None,None
2026-01-14 15:36:00,MTR-06,Induction,Packaging Line,1487.0,398.0,12.03,7.13,76.3,70.2,2.77,76.9,90.8,None,None
2026-01-14 18:00:00,MTR-01,Induction,Assembly Line A,1482.8,400.1,10.99,6.55,72.2,68.5,1.52,76.2,90.6,None,None
2026-01-14 18:00:00,MTR-02,Induction,Assembly Line A,1471.8,394.4,11.64,6.84,76.5,72.4,2.57,80.0,92.0,None,None
2026-01-14 18:00:00,MTR-03,Servo,Robotics Cell,1890.2,396.5,7.89,4.66,67.8,69.7,1.71,71.7,92.1,None,None
2026-01-14 18:00:00,MTR-04,Servo,Robotics Cell,1753.3,404.7,8.91,5.37,72.4,67.2,1.95,74.5,92.1,None,None
2026-01-14 18:00:00,MTR-05,Synchronous,Utility Room,1229.8,404.2,14.07,8.47,82.6,75.9,2.59,75.1,89.4,None,None
2026-01-14 18:00:00,MTR-06,Induction,Packaging Line,1495.9,400.2,12.6,7.51,76.5,69.5,3.24,76.3,91.2,None,None
2026-01-14 20:24:00,MTR-01,Induction,Assembly Line A,1414.9,397.2,13.66,8.08,73.8,79.2,4.45,82.4,84.1,Loose Mounting,Low
2026-01-14 20:24:00,MTR-02,Induction,Assembly Line A,1503.2,396.2,12.14,7.17,77.7,71.5,2.56,77.2,92.2,None,None
2026-01-14 20:24:00,MTR-03,Servo,Robotics Cell,1814.1,398.0,9.09,5.39,71.6,64.8,1.84,75.0,91.2,None,None
2026-01-14 20:24:00,MTR-04,Servo,Robotics Cell,1773.8,398.6,8.89,5.28,72.5,69.8,2.31,77.0,91.1,None,None
2026-01-14 20:24:00,MTR-05,Synchronous,Utility Room,1186.3,399.0,13.41,7.97,81.0,70.1,2.79,77.2,91.5,None,None
2026-01-14 20:24:00,MTR-06,Induction,Packaging Line,1506.5,398.2,11.68,6.93,76.6,71.3,2.8,76.7,90.9,None,None
2026-01-14 22:48:00,MTR-01,Induction,Assembly Line A,1446.8,403.3,10.83,6.51,75.5,64.4,1.51,75.0,91.1,None,None
2026-01-14 22:48:00,MTR-02,Induction,Assembly Line A,1532.2,404.4,11.32,6.82,73.4,70.9,2.55,76.7,90.1,None,None
2026-01-14 22:48:00,MTR-03,Servo,Robotics Cell,1823.8,408.1,8.67,5.27,69.8,64.2,1.66,74.4,90.7,None,None
2026-01-14 22:48:00,MTR-04,Servo,Robotics Cell,1749.2,394.9,8.66,5.09,70.5,68.4,2.27,77.5,90.3,None,None
2026-01-14 22:48:00,MTR-05,Synchronous,Utility Room,1139.9,404.3,12.8,7.71,80.4,70.8,2.67,74.6,90.0,None,None
2026-01-14 22:48:00,MTR-06,Induction,Packaging Line,1497.1,402.1,12.36,7.41,74.0,73.3,2.7,77.1,90.8,None,None
2026-01-15 01:12:00,MTR-01,Induction,Assembly Line A,1481.3,404.3,10.19,6.14,74.7,65.8,1.73,75.5,92.2,None,None
2026-01-15 01:12:00,MTR-02,Induction,Assembly Line A,1463.0,397.1,11.85,7.01,78.8,70.6,2.55,73.8,90.7,None,None
2026-01-15 01:12:00,MTR-03,Servo,Robotics Cell,1808.3,401.5,8.21,4.91,74.5,65.3,1.77,74.5,90.6,None,None
2026-01-15 01:12:00,MTR-04,Servo,Robotics Cell,1782.3,397.6,8.86,5.25,71.4,66.3,2.22,74.9,90.8,None,None
2026-01-15 01:12:00,MTR-05,Synchronous,Utility Room,1205.2,398.9,14.42,8.57,81.3,69.8,3.14,77.5,89.9,None,None
2026-01-15 01:12:00,MTR-06,Induction,Packaging Line,1499.5,395.3,11.69,6.88,74.4,72.1,2.42,75.1,92.0,None,None
2026-01-15 03:36:00,MTR-01,Induction,Assembly Line A,1427.3,396.3,10.49,6.19,74.1,67.2,2.01,74.4,92.0,None,None
2026-01-15 03:36:00,MTR-02,Induction,Assembly Line A,1469.7,400.7,12.71,7.59,76.9,70.9,2.33,75.7,91.1,None,None
2026-01-15 03:36:00,MTR-03,Servo,Robotics Cell,1817.7,398.5,7.93,4.71,71.6,66.7,1.95,75.0,91.5,None,None
2026-01-15 03:36:00,MTR-04,Servo,Robotics Cell,1731.9,396.2,9.79,5.78,71.1,69.1,2.27,75.9,91.2,None,None
2026-01-15 03:36:00,MTR-05,Synchronous,Utility Room,1202.7,406.2,12.0,7.26,84.1,71.4,3.47,78.8,91.0,None,None
2026-01-15 03:36:00,MTR-06,Induction,Packaging Line,1477.3,396.6,11.89,7.03,81.0,70.2,2.84,78.8,91.5,None,None
2026-01-15 06:00:00,MTR-01,Induction,Assembly Line A,1488.4,393.1,11.01,6.45,80.9,68.2,1.96,77.9,90.9,None,None
2026-01-15 06:00:00,MTR-02,Induction,Assembly Line A,1449.6,395.7,11.42,6.73,79.5,70.7,2.36,75.7,91.0,None,None
2026-01-15 06:00:00,MTR-03,Servo,Robotics Cell,1814.7,401.5,7.96,4.76,71.8,64.4,1.65,75.3,91.1,None,None
2026-01-15 06:00:00,MTR-04,Servo,Robotics Cell,1792.5,404.9,8.45,5.09,74.1,71.3,2.01,73.8,91.1,None,None
2026-01-15 06:00:00,MTR-05,Synchronous,Utility Room,1222.3,404.8,12.84,7.74,79.2,77.7,3.15,73.3,90.9,None,None
2026-01-15 06:00:00,MTR-06,Induction,Packaging Line,1503.2,402.1,12.48,7.47,78.6,75.1,2.97,78.0,92.7,None,None
2026-01-15 08:24:00,MTR-01,Induction,Assembly Line A,1439.2,400.3,10.21,6.09,78.2,66.7,2.1,76.0,90.9,None,None
2026-01-15 08:24:00,MTR-02,Induction,Assembly Line A,1501.2,397.6,11.81,7.0,77.1,71.7,2.72,77.3,91.4,None,None
2026-01-15 08:24:00,MTR-03,Servo,Robotics Cell,1804.0,397.6,7.61,4.51,68.6,65.8,1.36,72.9,92.4,None,None
2026-01-15 08:24:00,MTR-04,Servo,Robotics Cell,1752.8,403.8,9.18,5.52,68.6,68.0,1.92,75.9,91.2,None,None
2026-01-15 08:24:00,MTR-05,Synchronous,Utility Room,1215.3,397.3,14.03,8.3,80.1,74.7,2.89,76.9,91.0,None,None
2026-01-15 08:24:00,MTR-06,Induction,Packaging Line,1515.0,395.9,12.04,7.1,81.2,68.9,2.57,76.2,91.5,None,None
2026-01-15 10:48:00,MTR-01,Induction,Assembly Line A,1515.2,402.4,11.55,6.92,74.3,64.7,1.92,73.4,91.4,None,None
2026-01-15 10:48:00,MTR-02,Induction,Assembly Line A,1519.8,397.1,11.15,6.6,77.1,71.4,2.6,74.5,90.9,None,None
2026-01-15 10:48:00,MTR-03,Servo,Robotics Cell,1791.7,403.7,8.67,5.21,68.0,65.4,1.73,74.3,91.2,None,None
2026-01-15 10:48:00,MTR-04,Servo,Robotics Cell,1746.6,407.2,8.33,5.05,76.4,68.7,1.93,73.4,90.9,None,None
2026-01-15 10:48:00,MTR-05,Synchronous,Utility Room,1201.0,395.2,11.97,7.05,76.9,73.5,2.6,75.4,89.4,None,None
2026-01-15 10:48:00,MTR-06,Induction,Packaging Line,1568.1,400.7,12.13,7.24,78.7,69.2,2.54,78.3,91.0,None,None
2026-01-15 13:12:00,MTR-01,Induction,Assembly Line A,1527.7,399.2,11.03,6.56,78.7,67.7,2.02,75.0,91.6,None,None
2026-01-15 13:12:00,MTR-02,Induction,Assembly Line A,1483.9,399.3,11.41,6.79,76.1,73.7,2.2,74.5,89.2,None,None
2026-01-15 13:12:00,MTR-03,Servo,Robotics Cell,1841.4,396.9,8.22,4.86,67.7,63.6,1.32,74.5,91.2,None,None
2026-01-15 13:12:00,MTR-04,Servo,Robotics Cell,1737.8,391.8,8.15,4.76,71.8,68.1,1.94,74.8,89.6,None,None
2026-01-15 13:12:00,MTR-05,Synchronous,Utility Room,1193.8,398.8,12.48,7.41,83.5,71.9,3.19,77.1,91.2,None,None
2026-01-15 13:12:00,MTR-06,Induction,Packaging Line,1469.6,399.6,12.77,7.6,76.0,74.1,2.67,79.2,90.0,None,None
2026-01-15 15:36:00,MTR-01,Induction,Assembly Line A,1483.7,402.7,10.17,6.1,78.0,68.0,2.24,76.6,91.4,None,None
2026-01-15 15:36:00,MTR-02,Induction,Assembly Line A,1475.7,405.0,11.97,7.22,75.3,71.3,2.41,77.8,91.0,None,None
2026-01-15 15:36:00,MTR-03,Servo,Robotics Cell,1776.2,398.3,8.15,4.84,69.6,62.6,1.76,74.1,91.9,None,None
2026-01-15 15:36:00,MTR-04,Servo,Robotics Cell,1748.3,404.6,9.99,6.02,69.0,65.7,1.9,73.7,91.3,None,None
2026-01-15 15:36:00,MTR-05,Synchronous,Utility Room,1148.1,396.6,13.15,7.77,79.8,71.8,2.84,77.3,92.3,None,None
2026-01-15 15:36:00,MTR-06,Induction,Packaging Line,1526.2,398.7,11.97,7.11,75.5,70.7,2.77,76.8,90.9,None,None
2026-01-15 18:00:00,MTR-01,Induction,Assembly Line A,1508.6,401.3,10.6,6.34,71.5,68.8,1.27,75.7,88.7,None,None
2026-01-15 18:00:00,MTR-02,Induction,Assembly Line A,1477.6,403.4,12.75,7.66,72.9,71.3,2.31,73.9,91.4,None,None
2026-01-15 18:00:00,MTR-03,Servo,Robotics Cell,1823.2,394.3,8.5,4.99,67.2,62.5,1.83,73.6,92.3,None,None
2026-01-15 18:00:00,MTR-04,Servo,Robotics Cell,1761.2,399.4,9.98,5.94,70.5,69.2,2.2,73.8,90.3,None,None
2026-01-15 18:00:00,MTR-05,Synchronous,Utility Room,1163.3,405.6,13.68,8.27,85.3,74.6,3.44,76.4,90.4,None,None
2026-01-15 18:00:00,MTR-06,Induction,Packaging Line,1495.2,395.6,12.7,7.48,78.2,76.1,3.19,77.6,90.7,None,None
2026-01-15 20:24:00,MTR-01,Induction,Assembly Line A,1488.4,394.8,10.41,6.12,76.8,70.7,1.88,79.0,91.3,None,None
2026-01-15 20:24:00,MTR-02,Induction,Assembly Line A,1512.9,402.0,11.38,6.81,76.4,72.3,2.54,74.6,92.3,None,None
2026-01-15 20:24:00,MTR-03,Servo,Robotics Cell,1830.7,405.3,9.12,5.5,67.7,64.3,2.06,73.7,92.3,None,None
2026-01-15 20:24:00,MTR-04,Servo,Robotics Cell,1777.7,401.2,8.56,5.12,76.9,70.9,1.76,72.4,90.8,None,None
2026-01-15 20:24:00,MTR-05,Synchronous,Utility Room,1137.9,402.0,12.88,7.71,81.6,74.9,3.2,74.1,90.8,None,None
2026-01-15 20:24:00,MTR-06,Induction,Packaging Line,1498.2,405.9,10.88,6.58,79.9,71.7,2.9,74.9,90.7,None,None
2026-01-15 22:48:00,MTR-01,Induction,Assembly Line A,1478.7,395.5,10.74,6.33,78.1,68.2,1.66,74.5,90.8,None,None
2026-01-15 22:48:00,MTR-02,Induction,Assembly Line A,1422.3,405.7,12.31,7.44,78.7,71.3,2.64,77.0,90.6,None,None
2026-01-15 22:48:00,MTR-03,Servo,Robotics Cell,1754.4,395.0,8.46,4.98,67.6,61.9,1.71,75.8,91.2,None,None
2026-01-15 22:48:00,MTR-04,Servo,Robotics Cell,1747.4,397.0,8.2,4.85,71.5,69.4,2.14,76.6,91.9,None,None
2026-01-15 22:48:00,MTR-05,Synchronous,Utility Room,1216.1,406.7,13.43,8.14,81.6,73.3,3.39,81.2,91.3,None,None
2026-01-15 22:48:00,MTR-06,Induction,Packaging Line,1473.8,393.8,11.48,6.73,77.6,69.5,2.33,74.6,91.7,None,None
2026-01-16 01:12:00,MTR-01,Induction,Assembly Line A,1467.1,399.5,10.92,6.5,74.7,69.4,1.75,73.1,92.1,None,None
2026-01-16 01:12:00,MTR-02,Induction,Assembly Line A,1473.0,405.1,12.04,7.26,74.8,70.0,2.32,74.8,91.5,None,None
2026-01-16 01:12:00,MTR-03,Servo,Robotics Cell,1793.0,399.5,8.26,4.91,67.4,63.8,2.02,72.9,92.5,None,None
2026-01-16 01:12:00,MTR-04,Servo,Robotics Cell,1740.4,402.4,8.82,5.29,68.1,70.1,2.19,75.3,91.8,None,None
2026-01-16 01:12:00,MTR-05,Synchronous,Utility Room,1207.2,400.1,14.39,8.58,80.6,72.0,3.39,77.0,89.6,None,None
2026-01-16 01:12:00,MTR-06,Induction,Packaging Line,1483.2,402.9,13.03,7.82,79.4,70.7,3.13,77.1,90.9,None,None
2026-01-16 03:36:00,MTR-01,Induction,Assembly Line A,1487.4,402.1,9.96,5.96,72.2,68.8,2.18,75.7,91.7,None,None
2026-01-16 03:36:00,MTR-02,Induction,Assembly Line A,1510.9,399.6,12.06,7.18,75.4,70.8,2.45,74.2,91.7,None,None
2026-01-16 03:36:00,MTR-03,Servo,Robotics Cell,1853.1,405.1,7.97,4.81,74.7,65.4,1.71,73.2,92.0,None,None
2026-01-16 03:36:00,MTR-04,Servo,Robotics Cell,1752.4,393.5,8.88,5.2,72.8,68.7,2.43,75.5,92.0,None,None
2026-01-16 03:36:00,MTR-05,Synchronous,Utility Room,1216.2,400.4,12.64,7.54,81.0,76.0,3.37,80.1,90.8,None,None
2026-01-16 03:36:00,MTR-06,Induction,Packaging Line,1562.0,402.3,12.3,7.37,85.6,71.6,2.91,74.7,91.0,None,None
2026-01-16 06:00:00,MTR-01,Induction,Assembly Line A,1466.5,397.8,11.28,6.68,76.6,71.1,2.45,77.4,91.2,None,None
2026-01-16 06:00:00,MTR-02,Induction,Assembly Line A,1488.0,395.3,11.16,6.57,76.9,73.9,2.55,74.2,91.2,None,None
2026-01-16 06:00:00,MTR-03,Servo,Robotics Cell,1835.9,403.0,7.4,4.44,69.4,65.2,1.35,73.1,93.1,None,None
2026-01-16 06:00:00,MTR-04,Servo,Robotics Cell,1763.7,403.3,9.76,5.86,66.2,69.2,1.69,72.1,91.0,None,None
2026-01-16 06:00:00,MTR-05,Synchronous,Utility Room,1183.8,400.6,13.1,7.82,81.9,70.8,3.13,76.4,90.5,None,None
2026-01-16 06:00:00,MTR-06,Induction,Packaging Line,1516.5,401.2,11.87,7.1,77.2,72.0,2.72,75.9,91.0,None,None
2026-01-16 08:24:00,MTR-01,Induction,Assembly Line A,1478.4,400.6,11.25,6.71,75.8,68.3,1.82,74.3,91.7,None,None
2026-01-16 08:24:00,MTR-02,Induction,Assembly Line A,1484.1,401.3,11.29,6.75,77.0,74.0,2.04,76.2,92.4,None,None
2026-01-16 08:24:00,MTR-03,Servo,Robotics Cell,1852.3,395.7,7.95,4.69,69.0,66.7,1.61,71.4,91.9,None,None
2026-01-16 08:24:00,MTR-04,Servo,Robotics Cell,1776.7,397.1,8.49,5.02,72.3,71.3,1.82,73.4,90.7,None,None
2026-01-16 08:24:00,MTR-05,Synchronous,Utility Room,1176.2,398.5,12.78,7.59,81.8,71.9,2.95,76.8,91.1,None,None
2026-01-16 08:24:00,MTR-06,Induction,Packaging Line,1502.9,402.6,11.63,6.98,76.5,74.1,2.88,77.2,90.2,None,None
2026-01-16 10:48:00,MTR-01,Induction,Assembly Line A,1493.8,398.3,11.22,6.65,71.6,69.1,1.69,77.6,90.9,None,None
2026-01-16 10:48:00,MTR-02,Induction,Assembly Line A,1478.9,406.5,11.71,7.09,80.6,69.9,2.33,75.0,91.3,None,None
2026-01-16 10:48:00,MTR-03,Servo,Robotics Cell,1803.0,404.7,9.18,5.53,70.7,62.9,1.55,74.9,90.9,None,None
2026-01-16 10:48:00,MTR-04,Servo,Robotics Cell,1793.4,404.7,9.1,5.49,70.0,71.3,1.93,71.9,90.8,None,None
2026-01-16 10:48:00,MTR-05,Synchronous,Utility Room,1236.2,404.2,12.7,7.65,81.0,75.7,3.18,76.9,90.9,None,None
2026-01-16 10:48:00,MTR-06,Induction,Packaging Line,1488.6,402.9,11.48,6.89,77.0,74.3,2.53,74.7,90.4,None,None
2026-01-16 13:12:00,MTR-01,Induction,Assembly Line A,1446.4,400.2,10.65,6.35,76.8,67.9,2.15,75.6,91.5,None,None
2026-01-16 13:12:00,MTR-02,Induction,Assembly Line A,1502.8,394.0,10.77,6.32,74.5,72.5,2.16,75.6,91.2,None,None
2026-01-16 13:12:00,MTR-03,Servo,Robotics Cell,1813.1,400.2,8.24,4.91,69.9,64.8,1.45,73.2,91.5,None,None
